YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202408,195323,1209052,1,1.63,"WSW","CHAPEL HILL",35.9077,-79.0948,3554462,795688
202408,195323,1209052,2,2.05,"S","CALVANDER",35.9003,-79.1211,3554018,797266
202408,195323,1209052,3,3.02,"S","CALVANDER",35.8865,-79.1157,3553190,796942
202408,195323,1209052,4,2.09,"SSW","CHAPEL HILL",35.8943,-79.0897,3553658,795382
202408,195323,1209060,1,1.82,"S","LAURINBURG",34.7439,-79.4543,3444634,7927258
202408,195323,1209060,2,3.27,"ESE","JOHNS",34.6886,-79.3741,3441316,7922446
202408,195323,1209060,3,3.04,"S","HASTY",34.6363,-79.4638,3438178,7927828
202408,195323,1209060,4,3.6,"SW","CROSSWAY",34.7074,-79.5367,3442444,7932202
202408,195323,1209082,1,2.12,"SW","OSCEOLA",36.206,-79.6436,3612360,7938616
202408,195323,1209082,2,1.65,"NNW","GIBSONVILLE",36.1428,-79.5589,368568,7933534
202408,195323,1209082,3,3.04,"SW","FOUR MILE",36.051,-79.741,363060,7944460
202408,195323,1209082,4,1.68,"N","BATTLE GROUND",36.1442,-79.8333,368652,7949998
202408,195323,1209084,1,2.04,"N","MIDWAY",35.1995,-78.4811,3511970,7828866
202408,195323,1209084,2,3.12,"WSW","TIMOTHY",35.2053,-78.5163,3512318,7830978
202408,195323,1209084,3,1.3,"ENE","SPIVEYS CORNER",35.2555,-78.508,3515330,7830480
202408,195323,1209084,4,1.6,"N","TIMOTHY",35.2532,-78.4683,3515192,7828098
202408,195323,1209086,1,3.49,"N","BARHAM",35.9797,-78.4082,3558782,7824492
202408,195323,1209086,2,2.01,"NNE","BARHAM",35.9576,-78.4086,3557456,7824516
202408,195323,1209086,3,2.09,"NW","BARHAM",35.9525,-78.4451,3557150,7826706
202408,195323,1209086,4,3.3,"NNW","BARHAM",35.9728,-78.4461,3558368,7826766
202408,195323,1209089,1,.93,"WSW","ROBERDEL",34.9661,-79.7657,3457966,7945942
202408,195323,1209089,2,.69,"W","WEST ROCKINGHAM",34.9312,-79.8121,3455872,7948726
202408,195323,1209089,3,.58,"NNW","ROCKINGHAM HAMLET AR",34.9075,-79.7746,3454450,7946476
202408,195323,1209089,4,1.44,"SE","KNOB HILL",34.9363,-79.7309,3456178,7943854
202408,195323,1209090,1,1.8,"SE","ABERDEEN",35.1089,-79.4114,356534,7924684
202408,195323,1209090,2,.22,"W","ABERDEEN ARPT",35.1303,-79.4539,357818,7927234
202408,195323,1209090,3,1.34,"N","SOUTHERN PINES",35.1992,-79.4034,3511952,7924204
202408,195323,1209090,4,1.58,"E","MANLY",35.1777,-79.3521,3510662,7921126
202408,195323,1209096,1,2.54,"S","KIPLING",35.4435,-78.8148,3526610,7848888
202408,195323,1209096,2,2.94,"WSW","LILLINGTON",35.379,-78.8753,3522740,7852518
202408,195323,1209096,3,5.17,"SSE","DUNN",35.2468,-78.6013,3514808,7836078
202408,195323,1209096,4,5.52,"ENE","DUNN",35.3478,-78.5282,3520868,7831692
202408,195323,1209097,1,7.03,"SW","BURT",35.5219,-78.9802,3531314,7858812
202408,195323,1209097,2,5.19,"SSE","KENNEBEC",35.4581,-78.7236,3527486,7843416
202408,195323,1209097,3,3.4,"E","WILLIAMS XRDS",35.6522,-78.6095,3539132,7836570
202408,195323,1209097,4,4.5,"SSW","MACEDONIA",35.6939,-78.7907,3541634,7847442
202408,195323,1209101,1,.89,"NNE","PITTSBORO",35.7314,-79.1728,3543884,7910368
202408,195323,1209101,2,1.14,"NNW","PITTSBORO",35.7341,-79.1905,3544046,7911430
202408,195323,1209101,3,.76,"NW","PITTSBORO",35.7264,-79.191,3543584,7911460
202408,195323,1209101,4,.49,"NE","PITTSBORO",35.7251,-79.174,3543506,7910440
202408,195323,1209107,1,3,"ESE","STOTTS XRDS",35.7188,-78.0184,3543128,781104
202408,195323,1209107,2,3.89,"SSW","STANTONSBURG",35.5651,-77.8457,3533906,7750742
202408,195323,1209107,3,4.71,"ESE","BRIDGERSVILLE",35.7204,-77.6744,3543224,7740464
202408,195323,1209107,4,1.17,"WSW","ELM CITY",35.7951,-77.89,3547706,7753400
202408,195323,1209111,1,2.59,"N","STEDMAN",35.0573,-78.7041,353438,7842246
202408,195323,1209111,2,3.05,"NE","SHAW HGTS",35.1765,-78.8868,3510590,7853208
202408,195323,1209111,3,3.77,"WSW","FENIX",35.0172,-79.0947,351032,795682
202408,195323,1209111,4,4.28,"S","(FAY)GRANNIS FLD FAY",34.9182,-78.8839,3455092,7853034
202408,195323,1209112,1,.84,"SSW","(FAY)GRANNIS FLD FAY",34.9699,-78.8881,3458194,7853286
202408,195323,1209112,2,1.21,"S","(FAY)GRANNIS FLD FAY",34.9626,-78.8785,3457756,7852710
202408,195323,1209112,3,2.2,"SSW","(FAY)GRANNIS FLD FAY",34.9497,-78.8916,3456982,7853496
202408,195323,1209112,4,2.03,"SW","(FAY)GRANNIS FLD FAY",34.9574,-78.9029,3457444,7854174
202408,195323,1209115,1,.91,"WNW","PINEY GREEN",35.1042,-78.4953,356252,7829718
202408,195323,1209115,2,2.12,"NW","PINEY GREEN",35.1239,-78.5035,357434,7830210
202408,195323,1209115,3,.95,"WNW","HALLS STORE",35.1227,-78.5666,357362,7833996
202408,195323,1209115,4,1.34,"SSW","HALLS STORE",35.1018,-78.5583,356108,7833498
202408,195323,1209122,1,.89,"NW","ROYAL MILLS",36.01,-78.53,36600,7831800
202408,195323,1209122,2,.64,"NW","ROYAL MILLS",36.0053,-78.5293,36318,7831758
202408,195323,1209122,3,.89,"WNW","ROYAL MILLS",36.0058,-78.5343,36348,7832058
202408,195323,1209122,4,1.07,"NW","ROYAL MILLS",36.0105,-78.534,36630,7832040
202408,195323,1209127,1,.42,"SSW","GORDONTOWN",35.7446,-80.1233,3544676,807398
202408,195323,1209127,2,1.69,"N","HUGHES",35.7443,-80.0764,3544658,804584
202408,195323,1209127,3,1.92,"E","HEALING SPGS",35.6186,-80.0859,3537116,805154
202408,195323,1209127,4,.69,"W","HEALING SPGS",35.6182,-80.1321,3537092,807926
202408,195323,1209128,1,2.54,"ENE","SILER CITY",35.7436,-79.4279,3544616,7925674
202408,195323,1209128,2,2.99,"N","MT VERNON SPGS",35.7133,-79.4204,3542798,7925224
202408,195323,1209128,3,1.45,"ENE","SILER CITY ARPT",35.7093,-79.4768,3542558,7928608
202408,195323,1209128,4,1.16,"NW","SILER CITY",35.7416,-79.4851,3544496,7929106
202408,195323,1209129,1,1.78,"NW","GORDONTOWN",35.77,-80.14,3546200,808400
202408,195323,1209129,2,2.65,"NNE","HUGHES",35.7536,-80.057,3545216,803420
202408,195323,1209129,3,2.89,"ENE","DENTON",35.6414,-80.0704,3538484,804224
202408,195323,1209129,4,1.45,"WSW","SNYDER",35.6591,-80.142,3539546,808520
202408,195323,1209130,1,3.04,"ENE","CARTHAGE",35.3702,-79.3721,3522212,7922326
202408,195323,1209130,2,1.52,"NW","GARREN HILL",35.1954,-79.5392,3511724,7932352
202408,195323,1209130,3,10.5,"ESE","ABERDEEN",35.0482,-79.2736,352892,7916416
202408,195323,1209130,4,9.75,"NE","MT PLEASANT",35.3025,-79.0511,3518150,793066
202408,195594,1214299,5,.89,"SE","EWING TOWNSHIP",40.2698,-74.7697,4016188,7446182
202408,195594,1214301,1,1.05,"E","ENGLISHTOWN",40.3,-74.33,4018000,7419800
202408,195594,1214301,2,.69,"E","ENGLISHTOWN",40.2997,-74.3369,4017982,7420214
202408,195594,1214301,3,.75,"E","ENGLISHTOWN",40.3019,-74.336,4018114,7420160
202408,195594,1214301,4,.9,"E","ENGLISHTOWN",40.302,-74.3331,4018120,7419986
202408,195594,1214304,1,1.06,"E","MERCHANTVILLE",39.95,-75.03,3957000,751800
202408,195594,1214304,2,1.19,"ENE","MERCHANTVILLE",39.9544,-75.0284,3957264,751704
202408,195594,1214304,3,1.38,"ENE","MERCHANTVILLE",39.9542,-75.0244,3957252,751464
202408,195594,1214304,4,1.26,"E","MERCHANTVILLE",39.9502,-75.0262,3957012,751572
202408,195594,1214305,1,0,"N","HADDONFIELD",39.9,-75.03,3954000,751800
202408,195594,1214305,2,.7,"SW","HADDONFIELD",39.8933,-75.0399,3953598,752394
202408,195594,1214305,3,.38,"SW","COLLINGSWOOD",39.9157,-75.0846,3954942,755076
202408,195594,1214305,4,.4,"ENE","COLLINGSWOOD",39.9225,-75.0733,3955350,754398
202408,195594,1214305,5,.31,"SE","ERLTON",39.9166,-75.0461,3954996,752766
202408,195594,1214307,1,.87,"SE","EAST BRUNSWICK",40.44,-74.39,4026400,7423400
202408,195594,1214307,2,.87,"NW","SOUTH RIVER",40.4371,-74.3938,4026226,7423628
202408,195594,1214307,3,.69,"SSE","EAST BRUNSWICK",40.4408,-74.395,4026448,7423700
202408,195594,1214307,4,.72,"SSE","EAST BRUNSWICK",40.4411,-74.3928,4026466,7423568
202408,195594,1214308,1,1.25,"SSE","SOUTH AMBOY JCT",40.4623,-74.2752,4027738,7416512
202408,195594,1214308,2,.98,"SSE","SOUTH AMBOY JCT",40.4662,-74.2762,4027972,7416572
202408,195594,1214308,3,1.05,"SSE","SOUTH AMBOY JCT",40.4661,-74.2719,4027966,7416314
202408,195594,1214308,4,1.23,"WSW","MORGAN",40.4631,-74.2716,4027786,7416296
202408,195594,1214310,1,1.03,"NE","NEW ALBANY",40.0093,-74.9647,40558,7457882
202408,195594,1214310,2,1.11,"NE","NEW ALBANY",40.0122,-74.9662,40732,7457972
202408,195594,1214310,3,1.2,"SSE","BRIDGEBORO",40.0135,-74.963,40810,7457780
202408,195594,1214310,4,1.2,"NE","NEW ALBANY",40.0102,-74.9617,40612,7457702
202408,195594,1214312,1,1.59,"E","DELANCO",40.05,-74.92,403000,7455200
202408,195594,1214312,2,1.01,"S","BEVERLY",40.0553,-74.8996,403318,7453976
202408,195594,1214312,3,.42,"SW","BEVERLY",40.0665,-74.9064,403990,7454384
202408,195594,1214312,4,1.35,"SW","BEVERLY",40.057,-74.919,403420,7455140
202408,195595,1208823,1,1.17,"WNW","STANTON",39.7246,-75.6511,3943476,7539066
202408,195595,1208823,2,1.46,"ESE","MERMAID",39.7406,-75.6554,3944436,7539324
202408,195595,1214339,1,.87,"NW","HOCKESSIN",39.79,-75.69,3947400,7541400
202408,195595,1214339,2,1.09,"NW","HOCKESSIN",39.792,-75.6934,3947520,7541604
202408,195595,1214339,3,1.18,"WNW","HOCKESSIN",39.7854,-75.7011,3947124,7542066
202408,195595,1214339,4,.85,"WNW","HOCKESSIN",39.7842,-75.6951,3947052,7541706
202408,195595,1214341,1,.69,"S","PORTER",39.59,-75.68,3935400,7540800
202408,195595,1214341,2,.55,"SSW","PORTER",39.5927,-75.6841,3935562,7541046
202408,195595,1214341,3,.46,"S","RED LION",39.6134,-75.6692,3936804,7540152
202408,195595,1214341,4,1.13,"SE","RED LION",39.6073,-75.6566,3936438,7539396
202408,195595,1214349,1,0,"N","ROSEVILLE PARK",39.7,-75.7,3942000,7542000
202408,195595,1214349,2,.45,"NW","ROSEVILLE PARK",39.7047,-75.7058,3942282,7542348
202408,195595,1214349,3,.5,"S","HARMONY",39.7128,-75.6812,3942768,7540872
202408,195595,1214349,4,.79,"SSE","HARMONY",39.7089,-75.6766,3942534,7540596
202408,195595,1214350,1,.53,"W","HARMONY HILLS",39.68,-75.71,3940800,7542600
202408,195595,1214350,2,.59,"WNW","NORTH STAR",39.7537,-75.7401,3945222,7544406
202408,195595,1214350,3,.89,"E","ASHLAND",39.7988,-75.6533,3947928,7539198
202408,195595,1214350,4,.71,"ESE","BELLEMOOR",39.7153,-75.6081,3942918,7536486
202408,195596,1208824,1,.53,"E","OAKS",40.13,-75.46,407800,7527600
202408,195596,1214579,1,0,"N","LANDENBERG",39.78,-75.77,3946800,7546200
202408,195596,1214579,2,.35,"SSE","LANDENBERG",39.7757,-75.7666,3946542,7545996
202408,195596,1214579,3,.43,"SSW","LANDENBERG",39.7741,-75.7726,3946446,7546356
202408,195596,1214579,4,.4,"W","LANDENBERG",39.7792,-75.7775,3946752,7546650
202408,195596,1214582,1,.53,"E","TOUGHKENAMON",39.83,-75.76,3949800,7545600
202408,195596,1214582,2,.63,"NNW","NEW GARDEN",39.8289,-75.7528,3949734,7545168
202408,195596,1214582,3,.98,"ENE","TOUGHKENAMON",39.8366,-75.7536,3950196,7545216
202408,195596,1214582,4,.54,"NE","TOUGHKENAMON",39.8352,-75.7624,3950112,7545744
202408,195596,1214585,1,.71,"NE","MODENA",39.9778,-75.7913,3958668,7547478
202408,195596,1214585,2,.64,"E","WESTWOOD",39.9692,-75.838,3958152,7550280
202408,195596,1214585,3,1.02,"NE","COATESVILLE ARPT",39.9884,-75.8541,3959304,7551246
202408,195596,1214585,4,1.01,"ESE","ROCK RUN",39.9946,-75.8022,3959676,7548132
202408,195596,1214589,1,1.03,"WSW","ROSEDALE",39.8444,-75.6879,3950664,7541274
202408,195596,1214589,2,.31,"NNE","FIVE PTS",39.8343,-75.7183,3950058,7543098
202408,195596,1214589,3,.29,"W","KENNETT SQUARE",39.8498,-75.7255,3950988,7543530
202408,195596,1214589,4,.76,"ENE","KENNETT SQUARE",39.8551,-75.7073,3951306,7542438
202408,195597,1208828,1,2.6,"NE","NORTH BANGOR",40.93,-75.17,4055800,7510200
202408,195597,1208829,1,.53,"E","OAKS",40.13,-75.46,407800,7527600
202408,195597,1208830,1,.87,"SW","VALLEY FORGE",40.09,-75.48,405400,7528800
202408,195597,1208831,1,.87,"SW","AUDUBON",40.12,-75.44,407200,7526400
202408,195597,1208832,1,.69,"N","FAIRVIEW VLY",40.18,-75.38,4010800,7522800
202408,195597,1208833,1,.69,"S","COLLEGEVILLE",40.19,-75.45,4011400,7527000
202408,195597,1208835,1,0,"N","EVANSBURG",40.18,-75.43,4010800,7525800
202408,195597,1208836,1,.87,"SE","SKIPPACK",40.22,-75.39,4013200,7523400
202408,195597,1208837,1,.52,"W","SHAWNEE ON DELEWARE",41.02,-75.13,411200,757800
202408,195597,1208838,1,.69,"N","FOX CHASE",40.08,-75.08,404800,754800
202408,195597,1214601,1,.87,"NE","NEWBURG",40.73,-75.31,4043800,7518600
202408,195597,1214601,2,.85,"NE","NEWBURG",40.7296,-75.31,4043776,7518600
202408,195597,1214601,3,.9,"NE","NEWBURG",40.7297,-75.3086,4043782,7518516
202408,195597,1214601,4,.91,"NE","NEWBURG",40.7302,-75.309,4043812,7518540
202408,195597,1214603,1,.43,"NW","WEST CATASAUQUA",40.6545,-75.4856,4039270,7529136
202408,195597,1214603,2,.44,"NNW","WEST CATASAUQUA",40.656,-75.483,4039360,7528980
202408,195597,1214603,3,.3,"N","WEST CATASAUQUA",40.6542,-75.481,4039252,7528860
202408,195597,1214603,4,.32,"NW","WEST CATASAUQUA",40.6536,-75.484,4039216,7529040
202408,195598,1208840,1,1.73,"SE","FRANKLIN GROVE",41.01,-74.95,41600,7457000
202408,195598,1208841,1,2.7,"ESE","FRANKLIN GROVE",41.02,-74.92,411200,7455200
202408,195598,1208842,1,0,"N","CRANBERRY LAKE",40.95,-74.73,4057000,7443800
202408,195598,1214604,1,.69,"N","BLAIRSTOWN",40.99,-74.95,4059400,7457000
202408,195598,1214604,2,.29,"W","BLAIRSTOWN",40.9795,-74.9555,4058770,7457330
202408,195598,1214604,3,.85,"W","BLAIRSTOWN",40.9812,-74.9663,4058872,7457978
202408,195598,1214604,4,.73,"NW","BLAIRSTOWN",40.9864,-74.9611,4059184,7457666
202408,195598,1214605,1,.69,"N","CONVENT STATION",40.79,-74.47,4047400,7428200
202408,195598,1214605,2,.69,"S","MORRISTOWN",40.7901,-74.4679,4047406,7428074
202408,195598,1214605,3,.47,"N","CONVENT STATION",40.7867,-74.4684,4047202,7428104
202408,195598,1214605,4,.46,"N","CONVENT STATION",40.7867,-74.4707,4047202,7428242
202408,195598,1214606,1,.69,"N","MT TABOR",40.89,-74.48,4053400,7428800
202408,195598,1214606,2,.87,"N","MT TABOR",40.8925,-74.4787,4053550,7428722
202408,195598,1214606,3,.76,"NNW","DENVILLE",40.8907,-74.4736,4053442,7428416
202408,195598,1214606,4,.71,"NNE","MT TABOR",40.8896,-74.4753,4053376,7428518
202408,195598,1214607,1,1.25,"ESE","BUTLER",40.99,-74.33,4059400,7419800
202408,195598,1214607,2,1.49,"SE","BUTLER",40.9856,-74.3287,4059136,7419722
202408,195598,1214607,3,1.18,"WNW","RIVERDALE",40.9882,-74.3199,4059292,7419194
202408,195598,1214607,4,1.36,"NW","RIVERDALE",40.991,-74.3216,4059460,7419296
202408,195598,1214608,1,2.09,"SW","DOVER",40.86,-74.58,4051600,7434800
202408,195598,1214608,2,2.01,"SW","DOVER",40.8626,-74.5808,4051756,7434848
202408,195598,1214608,3,1.57,"ENE","MINE HILL",40.8608,-74.5936,4051648,7435616
202408,195598,1214608,4,1.6,"ENE","MINE HILL",40.8589,-74.5917,4051534,7435502
202408,195598,1214609,1,.87,"SE","SOMERVILLE",40.57,-74.59,4034200,7435400
202408,195598,1214609,2,1.02,"SE","SOMERVILLE",40.571,-74.5846,4034260,7435076
202408,195598,1214609,3,.96,"ESE","SOMERVILLE",40.5764,-74.5823,4034584,7434938
202408,195598,1214609,4,.78,"ESE","SOMERVILLE",40.577,-74.5856,4034620,7435136
202408,195599,1208844,1,3.28,"WNW","FAIRLEE",39.23,-76.23,3913800,7613800
202408,195600,1208845,1,2.1,"W","BRANCHBURG PARK",40.57,-74.72,4034200,7443200
202408,195600,1208846,1,.87,"SE","MANVILLE KUPPER ARPT",40.51,-74.59,4030600,7435400
202408,195600,1208848,1,.53,"W","GILLESPIE",40.45,-74.38,4027000,7422800
202408,195600,1208849,1,0,"N","READINGTON ARPT",40.58,-74.73,4034800,7443800
202408,195898,1211569,1,9.12,"NW","BISMARCK",46.9076,-100.8821,4654456,10052926
202408,195898,1211569,2,1.86,"WSW","(BIS)BISMARCK MUNI A",46.7733,-100.788,4646398,10047280
202408,195898,1211569,3,4.34,"SW","FT LINCOLN",46.7714,-100.6581,4646284,10039486
202408,195898,1211569,4,7.74,"NNE","BISMARCK",46.9072,-100.7227,4654432,10043362
202408,195899,1212769,1,1.63,"NW","DAPHNE",31.9858,-83.9207,3159148,8355242
202408,195899,1212770,1,2,"SW","MCKENZIE",31.9002,-83.6949,3154012,8341694
202408,195899,1212771,1,1.35,"WNW","WRIGHTSVILLE",32.74,-82.74,3244400,8244400
202408,195899,1212772,1,1.38,"N","KITE",32.7,-82.52,3242000,8231200
202408,195899,1212773,1,1.76,"W","HATLEY",31.9,-83.65,3154000,8339000
202408,195900,1211749,1,2.32,"SW","WELCOME",33.3811,-84.9132,3322866,8454792
202408,195900,1211749,2,.43,"NNE","PEEKS XING",33.3054,-84.5961,3318324,8435766
202408,195900,1211750,1,.9,"NE","ROSCOE",33.51,-84.81,3330600,8448600
202408,195900,1211751,1,2.31,"W","NEWNAN COWETA CO ARP",33.32,-84.81,3319200,8448600
202408,195900,1211752,1,1.07,"SW","DRESDEN",33.4074,-84.8108,3324444,8448648
202408,195900,1211753,1,3.2,"WNW","ST CHARLES",33.29,-84.83,3317400,8449800
202408,195900,1211754,1,.9,"NW","ELGIN",33.24,-84.01,3314400,84600
202408,195900,1211755,1,0,"N","NEW MEXICO",33.47,-85.3,3328200,8518000
202408,195900,1211756,1,.9,"SE","ROOPVILLE",33.44,-85.12,3326400,857200
202408,195900,1211757,1,2.21,"SW","ROOPVILLE",33.43,-85.16,3325800,859600
202408,195900,1211758,1,2.82,"SSW","KANSAS",33.58,-85.28,3334800,8516800
202408,195900,1211759,1,.49,"SSE","JONESVILLE",33.5438,-85.2258,3332628,8513548
202408,195900,1211760,1,1.22,"W","BOWDON JCT",33.6675,-85.171,3340050,8510260
202408,195900,1211761,1,.9,"SE","TELOGA",34.56,-85.41,3433600,8524600
202408,195900,1211762,1,.9,"NW","MINERAL SPRINGS",34.49,-85.49,3429400,8529400
202408,195900,1211763,1,2.82,"NW","HAYWOOD",34.5047,-85.2194,3430282,8513164
202408,195900,1211764,1,.9,"SW","GORE",34.46,-85.28,3427600,8516800
202408,195900,1211765,1,1.29,"SSE","TRION",34.512,-85.3143,3430720,8518858
202408,195900,1211766,1,2.67,"ENE","OAK GROVE",34.1,-84.58,346000,8434800
202408,195900,1211767,1,0,"N","WALESKA",34.32,-84.55,3419200,8433000
202408,195900,1211768,1,.92,"SW","TRENTON",34.8609,-85.5118,3451654,8530708
202408,195900,1211769,1,1.96,"W","AVANS",34.8789,-85.5645,3452734,8533870
202408,195900,1211770,1,2.78,"S","COLE CITY",34.9099,-85.5753,3454594,8534518
202408,195900,1211771,1,1.72,"SSE","JUNO",34.4481,-84.1856,3426886,8411136
202408,195900,1211772,1,4.49,"WSW","AFTON",34.47,-84.3,3428200,8418000
202408,195900,1211773,1,.53,"ESE","EPWORTH",34.948,-84.371,3456880,8422260
202408,195900,1211774,1,0,"N","FAYETTEVILLE",33.45,-84.45,3327000,8427000
202408,195900,1211775,1,2.15,"NNE","SHAKE RAG",33.45,-84.56,3327000,8433600
202408,195900,1211776,1,.69,"N","PEACHTREE CITY",33.41,-84.57,3324600,8434200
202408,195900,1211777,1,1.54,"WNW","NORTH ROSWELL",34.0397,-84.3943,342382,8423658
202408,195900,1211778,1,1.79,"ENE","NORCROSS",33.939,-84.1908,3356340,8411448
202408,195900,1211779,1,1.38,"SSE","LILBURN",33.8607,-84.1239,3351642,847434
202408,195900,1211780,1,1.5,"SSW","LAWRENCEVILLE",33.93,-83.99,3355800,8359400
202408,195900,1211781,1,1.86,"WSW","CENTERVILLE",33.79,-84.08,3347400,844800
202408,195900,1211782,1,2.67,"WSW","LULA",34.36,-83.71,3421600,8342600
202408,195900,1211783,1,1.14,"E","MURRAYVILLE",34.42,-83.88,3425200,8352800
202408,195900,1212098,1,.93,"NW","JEFFERSON JACKSON AR",34.1881,-83.563,3411286,8333780
202408,195900,1212099,1,2.15,"NNW","DRY POND",34.23,-83.61,3413800,8336600
202408,195900,1212101,1,.39,"NNE","STAY",34.5552,-83.8975,3433312,8353850
202408,195900,1212102,1,.9,"ENE","STAY",34.5555,-83.8857,3433330,8353142
202408,195900,1212103,1,2.49,"S","GATES",34.5944,-83.8729,3435664,8352374
202408,195900,1212105,1,1.33,"ESE","CHESTATEE",34.47,-83.95,3428200,8357000
202408,195900,1212106,1,1.49,"NNE","HEDWIG",34.52,-84.04,3431200,842400
202408,195900,1212107,1,.6,"ESE","AURARIA",34.4658,-84.0209,3427948,841254
202408,195900,1212108,1,1.77,"ESE","AURARIA",34.4586,-84.0023,3427516,84138
202408,195900,1212109,1,.9,"NW","NEW BRIDGE",34.44,-83.98,3426400,8358800
202408,195900,1212111,1,.69,"S","HALFWAY",34.46,-83.9,3427600,8354000
202408,195900,1212113,1,1.4,"W","JULIETTE",33.1022,-83.8241,336132,8349446
202408,195900,1212115,1,2.4,"NNE","TREADWELL",34.8115,-84.8522,3448690,8451132
202408,195900,1212117,1,1.79,"NW","MARBLEHILL",34.44,-84.35,3426400,8421000
202408,195900,1212118,1,.9,"SW","BLAINE",34.51,-84.56,3430600,8433600
202408,195900,1212119,1,1.38,"N","BLAINE",34.54,-84.55,3432400,8433000
202408,195900,1212120,1,2.59,"N","HOLCOMB",34.4575,-84.2814,3427450,8416884
202408,195900,1212123,1,.12,"WNW","RUDEN",34.4709,-84.4318,3428254,8425908
202408,195900,1212125,1,1.05,"ENE","JERUSALEM",34.4363,-84.5633,3426178,8433798
202408,195900,1212130,1,2.06,"ENE","ORCHARD HILL",33.1917,-84.1872,3311502,8411232
202408,195900,1212131,1,3.28,"W","BLANTONS MILL",33.2243,-84.4866,3313458,8429196
202408,195900,1212135,1,1.8,"SE","WALKER MILL",33.25,-84.15,3315000,849000
202408,195900,1212151,1,1.32,"SW","STALLINGS",33.086,-85.0455,335160,852730
202408,195900,1212152,1,1.38,"N","BOLD SPGS",33.92,-83.8,3355200,8348000
202408,195900,1212153,1,1.84,"ENE","FIVE SPRINGS",34.71,-84.94,3442600,8456400
202408,195900,1212154,1,2.68,"NE","FIVE SPRINGS",34.73,-84.94,3443800,8456400
202408,195900,1212155,1,2.19,"SW","VARNELL",34.88,-85,3452800,8500
202408,195900,1212156,1,.88,"S","VARNELL",34.8875,-84.9676,3453250,8458056
202408,195900,1212157,1,2.41,"WSW","EDGAR",34.9222,-84.9214,3455332,8455284
202408,195900,1212158,1,1.06,"NW","DAWNVILLE",34.8325,-84.8807,3449950,8452842
202408,195900,1212160,1,1.21,"NW","TRICKUM",34.7913,-85.0963,3447478,855778
202408,195900,1212161,1,0,"N","DAWNVILLE",34.82,-84.87,3449200,8452200
202408,195900,1212162,1,1.49,"SSW","TRICKUM",34.76,-85.09,3445600,855400
202408,195901,1212165,1,.68,"ESE","ALLENWOOD",33.0664,-83.239,333984,8314340
202408,195901,1212166,1,4.83,"WSW","SINCLAIR LAKE",33.16,-83.33,339600,8319800
202408,195901,1212167,1,.58,"E","UNDERWOOD",33.12,-83.11,337200,836600
202408,195901,1212168,1,.9,"NE","COCHRAN",32.39,-83.34,3223400,8320400
202408,195901,1212169,1,2.57,"NE","FIVE POINTS",32.4788,-83.3021,3228728,8318126
202408,195901,1212170,1,1.38,"N","HULETT",33.64,-84.93,3338400,8455800
202408,195901,1212171,1,1.11,"E","MANDEVILLE",33.6492,-85.1107,3338952,856642
202408,195901,1212172,1,.69,"N","CLEM",33.54,-85.02,3332400,851200
202408,195901,1212173,1,1.56,"NNW","ELLENWOOD",33.6418,-84.2872,3338508,8417232
202408,195901,1212174,1,.9,"SW","LAKE TARA",33.52,-84.38,3331200,8422800
202408,195901,1212175,1,2.1,"N","RIVERDALE",33.6004,-84.4211,3336024,8425266
202408,195901,1212177,1,1.15,"W","OAKDALE",33.82,-84.52,3349200,8431200
202408,195901,1212178,1,2.7,"SE","WELCOME",33.37,-84.85,3322200,8451000
202408,195901,1212179,1,1.06,"NE","PANTHERSVILLE",33.7104,-84.2565,3342624,8415390
202408,195901,1212180,1,2.15,"NNW","BELMONT",33.75,-84.18,3345000,8410800
202408,195901,1212181,1,3.19,"ESE","HENRICO",33.65,-84.28,3339000,8416800
202408,195901,1212183,1,1.34,"ENE","HENRICO",33.68,-84.31,3340800,8418600
202408,195901,1212184,1,3.19,"WSW","PANOLA",33.63,-84.23,3337800,8413800
202408,195901,1212185,1,2.92,"E","GRESSTON",32.28,-83.2,3216800,8312000
202408,195901,1212186,1,3.33,"SE","RODDY",32.3176,-83.2078,3219056,8312468
202408,195901,1212187,1,1.55,"ENE","BILL ARP",33.679,-84.7753,3340740,8446518
202408,195901,1212239,1,.87,"SSW","SWAINSBORO",32.5881,-82.3346,3235286,8220076
202408,195901,1212241,1,2.18,"W","ATLANTA",33.768,-84.4378,3346080,8426268
202408,195901,1212242,1,1.34,"ENE","ATLANTA",33.78,-84.38,3346800,8422800
202408,195901,1212243,1,2.3,"ESE","ATLANTA",33.7599,-84.3618,3345594,8421708
202408,195901,1212245,1,.58,"E","WHITESVILLE",32.82,-85.02,3249200,851200
202408,195901,1212248,1,1.86,"WNW","SCARBOROUGHS XRDS",33.64,-84.25,3338400,8415000
202408,195901,1212249,1,2.93,"SW","STOCKBRIDGE",33.5215,-84.2678,3331290,8416068
202408,195901,1212250,1,1.04,"N","FLIPPEN",33.495,-84.1792,3329700,8410752
202408,195901,1212251,1,.9,"SSE","OLA",33.4173,-84.0467,3325038,842802
202408,194040,1199224,4,.88,"SSE","FALL RIVER",41.6893,-71.1406,4141358,718436
202408,194040,1199225,1,.52,"W","BOURNE",41.73,-70.61,4143800,7036600
